Facility_id Product_id "Stock Status As Of" "Stock on Hand" AMC MOS "% Records Blank"
"FACILITY 30" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 41.0 5.666666666666667 7.235294117647059 0.0
"FACILITY 30" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 69.0 20.0 3.45 0.0
"FACILITY 30" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-09-01 60.0 20.0 3.0 0.0
"FACILITY 30" "MALE CONDOMS" 2024-10-01 20592.0 8241.666666666666 2.4985237613751266 0.0
"FACILITY 30" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 180.0 418.3333333333333 0.4302788844621514 0.0
"FACILITY 30" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 1600.0 623.3333333333334 2.5668449197860963 0.0
"FACILITY 30" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 153.0 40.5 3.7777777777777777 0.0
"FACILITY 30" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 864.0 249.33333333333334 3.46524064171123 0.0
"FACILITY 30" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 360.0 50.0 7.2 0.0
"FACILITY 30" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 0.0 36.666666666666664 0.0 0.0
"FACILITY 300" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 0.0 10.0 0.0 0.0
"FACILITY 300" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-09-01 3.0 3.0 1.0 0.0
"FACILITY 300" "MALE CONDOMS" 2024-10-01 146448.0 4464.0 32.806451612903224 0.0
"FACILITY 300" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 140.0 38.0 3.6842105263157894 0.0
"FACILITY 300" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 1800.0 354.6666666666667 5.075187969924812 0.0
"FACILITY 300" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 30.0 5.666666666666667 5.294117647058823 0.0
"FACILITY 300" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 392.0 120.33333333333333 3.257617728531856 0.0
"FACILITY 301" "FEMALE CONDOMS" 2024-10-01 0.0 36.333333333333336 0.0 0.0
"FACILITY 301" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 0.0 6.5 0.0 0.0
"FACILITY 301" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2023-04-01 577.0   0.0
"FACILITY 301" "MALE CONDOMS" 2024-10-01 8000.0 4845.333333333333 1.651073197578426 0.0
"FACILITY 301" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 0.0 920.0 0.0 0.0
"FACILITY 301" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2023-11-01 0.0 266.6666666666667 0.0 0.0
"FACILITY 301" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-01-01 0.0 500.0 0.0 0.0
"FACILITY 301" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 0.0 154.0 0.0 0.0
"FACILITY 301" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 0.0 48.666666666666664 0.0 0.0
"FACILITY 301" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2023-09-01 0.0 165.33333333333334 0.0 0.0
"FACILITY 302" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 9.0 5.0 1.8 0.0
"FACILITY 302" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2023-12-01 0.0 11.666666666666666 0.0 0.0
"FACILITY 302" "FEMALE CONDOMS" 2024-10-01 470.0 26.666666666666668 17.625 0.0
"FACILITY 302" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 10.0 11.666666666666666 0.8571428571428572 0.0
"FACILITY 302" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 126.0 12.5 10.08 0.0
"FACILITY 302" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-09-01 20.0 10.0 2.0 0.0
"FACILITY 302" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 70.0 10.0 7.0 0.0
"FACILITY 302" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-09-01 20.0 20.0 1.0 0.0
"FACILITY 302" "MALE CONDOMS" 2024-10-01 62352.0 9072.0 6.873015873015873 0.0
"FACILITY 302" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 420.0 153.33333333333334 2.7391304347826084 0.0
"FACILITY 302" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 0.0 133.33333333333334 0.0 0.0
"FACILITY 302" "MISOPROSTOL 200 MCG, TABLETS" 2024-09-01 78.0 8.5 9.176470588235293 0.0
"FACILITY 302" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 99.0 19.5 5.076923076923077 0.0
"FACILITY 302" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 330.0 105.0 3.142857142857143 0.0
"FACILITY 302" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 30.0 62.333333333333336 0.48128342245989303 0.0
"FACILITY 302" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 39.0 50.333333333333336 0.7748344370860927 0.0
"FACILITY 303" "FEMALE CONDOMS" 2024-10-01 350.0 5.5 63.63636363636363 0.0
"FACILITY 303" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 8.0 6.0 1.3333333333333333 0.0
"FACILITY 303" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 14.0 7.0 2.0 0.0
"FACILITY 303" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 20.0 13.666666666666666 1.4634146341463414 0.0
"FACILITY 303" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 261.0 4.666666666666667 55.92857142857142 0.0
"FACILITY 303" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-04-01 0.0 30.0 0.0 0.0
"FACILITY 303" "MALE CONDOMS" 2024-10-01 2600.0 4299.333333333333 0.6047449216932859 0.0
"FACILITY 303" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 305.0 256.6666666666667 1.1883116883116882 0.0
"FACILITY 303" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 2700.0 458.3333333333333 5.8909090909090915 0.0
"FACILITY 303" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 57.0 7.0 8.142857142857142 0.0
"FACILITY 303" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 42.0 87.0 0.4827586206896552 0.0
"FACILITY 303" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 0.0 33.333333333333336 0.0 0.0
"FACILITY 303" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2023-04-01 0.0 20.0 0.0 0.0
"FACILITY 304" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 8.0 5.666666666666667 1.4117647058823528 0.0
"FACILITY 304" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2023-11-01 0.0 5.0 0.0 0.0
"FACILITY 304" "FEMALE CONDOMS" 2024-10-01 225.0 555.3333333333334 0.40516206482593037 0.0
"FACILITY 304" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 34.0 9.0 3.7777777777777777 0.0
"FACILITY 304" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 160.0 14.333333333333334 11.162790697674419 0.0
"FACILITY 304" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 25.0 17.333333333333332 1.4423076923076925 0.0
"FACILITY 304" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 500.0 39.0 12.820512820512821 0.0
"FACILITY 304" "MALE CONDOMS" 2024-10-01 50886.0 6713.333333333333 7.579841112214499 0.0
"FACILITY 304" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 780.0 86.66666666666667 9.0 0.0
"FACILITY 304" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 3200.0 880.0 3.6363636363636362 0.0
"FACILITY 304" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 99.0 8.0 12.375 0.0
"FACILITY 304" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 265.0 129.0 2.054263565891473 0.0
"FACILITY 304" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 0.0 20.666666666666668 0.0 0.0
"FACILITY 305" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2023-03-01 580.0   0.0
"FACILITY 305" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-09-01 8.0 1.0 8.0 0.0
"FACILITY 305" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-09-01 500.0 80.0 6.25 0.0
"FACILITY 305" "MALE CONDOMS" 2024-10-01 39312.0 7248.0 5.423841059602649 0.0
"FACILITY 305" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 80.0 50.0 1.6 0.0
"FACILITY 305" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-09-01 180.0 20.0 9.0 0.0
"FACILITY 305" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 78.0 50.0 1.56 0.0
"FACILITY 305" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 21.0 63.333333333333336 0.33157894736842103 0.0
"FACILITY 305" "OXYTOCIN 10 IU/ML, 1ML" 2024-02-01 0.0 10.0 0.0 0.0
"FACILITY 306" "CALCIUM GLUCONATE 10%, 10ML"     1.0
"FACILITY 306" "COPPER CONTAINING IUCD (COPPER T)"     1.0
"FACILITY 306" "DEXAMETHASONE INJECTION 5MG/2ML,2ML"     1.0
"FACILITY 306" "FEMALE CONDOMS"     1.0
"FACILITY 306" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 0.0 191.0 0.0 0.14285714285714285
"FACILITY 306" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY"     1.0
"FACILITY 306" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2023-04-01 0.0 20.0 0.0 0.3333333333333333
"FACILITY 306" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY"     1.0
"FACILITY 306" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" 2023-10-01 40.0   0.25
"FACILITY 306" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE"     1.0
"FACILITY 306" "MALE CONDOMS" 2023-08-01 0.0 2356.6666666666665 0.0 0.16666666666666666
"FACILITY 306" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2023-07-01 0.0 100.0 0.0 0.25
"FACILITY 306" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2023-04-01 0.0 100.0 0.0 0.3333333333333333
"FACILITY 306" "MISOPROSTOL 200 MCG, TABLETS"     1.0
"FACILITY 306" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)"     1.0
"FACILITY 306" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG"     1.0
"FACILITY 306" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 90.0 33.333333333333336 2.6999999999999997 0.043478260869565216
"FACILITY 306" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 0.0 58.333333333333336 0.0 0.1111111111111111
"FACILITY 307" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 26.0 8.333333333333334 3.1199999999999997 0.0
"FACILITY 307" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2024-07-01 0.0 4.0 0.0 0.0
"FACILITY 307" "FEMALE CONDOMS" 2024-10-01 175.0 14.333333333333334 12.209302325581396 0.0
"FACILITY 307" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 62.0 30.0 2.066666666666667 0.0
"FACILITY 307" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 170.0 23.333333333333332 7.2857142857142865 0.0
"FACILITY 307" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 5.0 8.333333333333334 0.6 0.0
"FACILITY 307" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 234.0 17.666666666666668 13.245283018867923 0.0
"FACILITY 307" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" 2024-03-01 0.0 93.0 0.0 0.0
"FACILITY 307" "MALE CONDOMS" 2024-10-01 71568.0 11472.0 6.2384937238493725 0.0
"FACILITY 307" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 0.0 226.66666666666666 0.0 0.0
"FACILITY 307" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 1560.0 113.33333333333333 13.764705882352942 0.0
"FACILITY 307" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 120.0 14.0 8.571428571428571 0.0
"FACILITY 307" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 9.0 58.0 0.15517241379310345 0.0
"FACILITY 307" "OXYTOCIN 10 IU/ML, 1ML" 2024-09-01 0.0 16.666666666666668 0.0 0.0
"FACILITY 307" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 0.0 15.0 0.0 0.0
"FACILITY 308" "COPPER CONTAINING IUCD (COPPER T)" 2024-09-01 0.0 50.0 0.0 0.0
"FACILITY 308" "FEMALE CONDOMS" 2024-09-01 0.0 12.666666666666666 0.0 0.0
"FACILITY 308" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-09-01 9.0 2.0 4.5 0.0
"FACILITY 308" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 130.0 6.333333333333333 20.526315789473685 0.0
"FACILITY 308" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 58.0 14.0 4.142857142857143 0.0
"FACILITY 308" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 72.0   0.0
"FACILITY 308" "MALE CONDOMS" 2024-10-01 0.0 12047.333333333334 0.0 0.0
"FACILITY 308" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 560.0 818.6666666666666 0.6840390879478828 0.0
"FACILITY 308" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 1200.0 250.0 4.8 0.0
"FACILITY 308" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 153.0 37.333333333333336 4.098214285714286 0.0
"FACILITY 308" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 21.0 150.0 0.14 0.0
"FACILITY 308" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 50.0 23.666666666666668 2.112676056338028 0.0
"FACILITY 308" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 40.0 16.666666666666668 2.4 0.0
"FACILITY 309" "FEMALE CONDOMS" 2024-10-01 130.0   0.0
"FACILITY 309" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-04-01 119.0   0.0
"FACILITY 309" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 190.0 37.0 5.135135135135135 0.0
"FACILITY 309" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 0.0 37.0 0.0 0.0
"FACILITY 309" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 160.0 41.0 3.902439024390244 0.0
"FACILITY 309" "MAGNESIUM SULPHATE 20%, 2ML AMPOULE" 2024-10-01 10.0   0.0
"FACILITY 309" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-04-01 70.0   0.0
"FACILITY 309" "MALE CONDOMS" 2024-10-01 0.0 4977.333333333333 0.0 0.0
"FACILITY 309" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 460.0 160.0 2.875 0.0
"FACILITY 309" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-04-01 11400.0 346.6666666666667 32.88461538461538 0.0
"FACILITY 309" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-04-01 37.0 77.0 0.4805194805194805 0.0
"FACILITY 309" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 0.0 128.0 0.0 0.0
"FACILITY 309" "OXYTOCIN 10 IU/ML, 1ML" 2024-04-01 760.0 46.666666666666664 16.28571428571429 0.0
"FACILITY 31" "COPPER CONTAINING IUCD (COPPER T)" 2024-10-01 53.0 26.5 2.0 0.0
"FACILITY 31" "DEXAMETHASONE INJECTION 5MG/2ML,2ML" 2024-10-01 100.0 13.333333333333334 7.5 0.0
"FACILITY 31" "FEMALE CONDOMS" 2024-10-01 199.0 39.666666666666664 5.016806722689076 0.0
"FACILITY 31" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 17.0 22.666666666666668 0.75 0.0
"FACILITY 31" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 150.0 47.0 3.1914893617021276 0.0
"FACILITY 31" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 132.0 3.6666666666666665 36.0 0.0
"FACILITY 31" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 0.0 159.0 0.0 0.0
"FACILITY 31" "MALE CONDOMS" 2024-10-01 8308.0 8511.333333333334 0.9761102843267799 0.0
"FACILITY 31" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 25.0 480.0 0.052083333333333336 0.0
"FACILITY 31" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 1670.0 687.3333333333334 2.4296799224054313 0.045454545454545456
"FACILITY 31" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 0.0 38.666666666666664 0.0 0.0
"FACILITY 31" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 0.0 170.0 0.0 0.0
"FACILITY 31" "OXYTOCIN 10 IU/ML, 1ML" 2024-09-01 10.0 10.0 1.0 0.0
"FACILITY 31" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 156.0 33.666666666666664 4.633663366336634 0.0
"FACILITY 310" "FEMALE CONDOMS" 2024-10-01 145.0 8.0 18.125 0.0
"FACILITY 310" "IMPLANON (ETONOGESTREL 68MG),IMPLANT,1 ROD," 2024-10-01 9.0 21.0 0.42857142857142855 0.0
"FACILITY 310" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-09-01 10.0 18.333333333333332 0.5454545454545455 0.0
"FACILITY 310" "LEVONORGESTREL (0.75MG, 2 TAB) OR (1.5MG, 1 TAB) PACK - EMERGENCY PILL" 2024-10-01 50.0 4.666666666666667 10.714285714285714 0.0
"FACILITY 310" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-10-01 320.0 26.333333333333332 12.151898734177216 0.0
"FACILITY 310" "MALE CONDOMS" 2024-10-01 32688.0 5376.0 6.080357142857143 0.0
"FACILITY 310" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 180.0 93.33333333333333 1.9285714285714286 0.0
"FACILITY 310" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-10-01 1800.0 381.6666666666667 4.716157205240174 0.0
"FACILITY 310" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 35.0 35.0 1.0 0.0
"FACILITY 310" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-10-01 0.0 67.0 0.0 0.0
"FACILITY 310" "OXYTOCIN 10 IU/ML, 1ML" 2024-04-01 0.0 200.0 0.0 0.0
"FACILITY 310" "PREGNANCY SLIDE TEST KIT (HUMAN-CHORIONIC GONADOTROPHIN) HCG" 2024-10-01 11.0 45.0 0.24444444444444444 0.0
"FACILITY 311" "FEMALE CONDOMS" 2024-10-01 8932.0 500.0 17.864 0.0
"FACILITY 311" "JADELLE( LEVONORGESTREL  75MG/ROD),2ROD IMPLANT,5  YEAR EFFICACY" 2024-10-01 45.0 18.333333333333332 2.4545454545454546 0.0
"FACILITY 311" "LEVOPLANT (LEVONOGETREL75MG/ROD),2ROD IMPLANT,3 YEAR EFFICACY" 2024-02-01 249.0   0.0
"FACILITY 311" "MAGNESIUM SULPHATE 50%, 2ML AMPOULE" 2024-09-01 60.0 10.0 6.0 0.0
"FACILITY 311" "MALE CONDOMS" 2024-10-01 73008.0 11136.0 6.556034482758621 0.0
"FACILITY 311" "MEDROXYPROGESTERONE ACETATE INTRAMUSCULAR INJECTION, 150MG/ML E.G DEPO PROVERA/TRICLOFEM, VIAL" 2024-10-01 0.0 433.3333333333333 0.0 0.0
"FACILITY 311" "MEDROXYPROGESTERONE ACETATE,SUBCUTANEOUS INJECTION, 104MG/0.65ML E.G  SAYANA PRESS,VIAL" 2024-09-01 0.0 433.3333333333333 0.0 0.0
"FACILITY 311" "MISOPROSTOL 200 MCG, TABLETS" 2023-07-01 0.0 10.0 0.0 0.0
"FACILITY 311" "ORAL CONTRACEPTIVE TABLETS - LEVONOGESTREL ONLY 0.3MG (MICROLUT)" 2024-10-01 0.0 9.0 0.0 0.0
"FACILITY 311" "ORAL CONTRACEPTIVE, COMBINED LOW OESTROGEN (MICROGYNON) ETHINYLESTRADIOL 0.03MG + LEVONORGESTREL 0.15MG" 2024-09-01 0.0 182.0 0.0 0.0
"FACILITY 311" "OXYTOCIN 10 IU/ML, 1ML" 2024-10-01 0.0   0.0
